ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region
1002685,Zum originellen Freizeitpark am idyllischen Ditligsee,1 - easy,Hiking,10.4,02:50,250,554,677.0,2,2,berneroberland
831318,Rellerli Loop,3 - difficult,Mountainbike,11.56,02:15,640,1222,1861.0,3,5,berneroberland
314650,Männlichen - Alpiglen | Romantikweg,2 - medium,Hiking,7.44,02:50,608,1616,2223.0,2,3,berneroberland
526863,Mediterranes Flair über dem Bielersee,1 - easy,Hiking,12.8,03:30,200,433,589.0,2,2,berneroberland
978195,SNOOC - Apollo-Schlittenfahren (Mürren),1 - easy,Sledge,5.67,00:52,271,1638,2123.0,2,2,berneroberland
63072,Route Tramelan – Le Bémont,2 - medium,Hiking,12.97,03:32,330,894,1051.0,3,3,berneroberland
174600,Wandern am Wasser - Bielersee,2 - medium,Hiking,14.25,03:30,30,429,457.0,2,3,berneroberland
57019,Über Stock und Stein auf die Fritzeflue,2 - medium,Hiking,12.86,04:00,500,698,1023.0,3,3,berneroberland
133944,Schnitzlerweg,1 - easy,Thematic route,2.68,01:00,85,1515,1620.0,0,2,berneroberland
133092,Bikeroute Nr. 11 Adelboden - Tschentenalp,2 - medium,Mountainbike,16.89,01:30,829,1263,1940.0,4,3,berneroberland
131891,First - Bachalpsee - Faulhorn - Bussalp (Nr. 50),3 - difficult,Winter hiking,10.13,04:00,558,1797,2678.0,3,5,berneroberland
133919,Hoch über dem Thunersee: Thun - Interlaken,2 - medium,Hiking,28.48,08:00,691,557,795.0,1,4,berneroberland
1013215,Emmentaler Käseroute - 1-Tagestour,1 - easy,Cycling,34.78,02:45,521,533,853.0,1,2,berneroberland
337168,Horneggli - Hornberg - Rinderberg,1 - easy,Hiking,5.81,02:30,345,1771,2078.0,2,2,berneroberland
131812,Grosse Scheidegg,2 - medium,Snowshoe,8.55,03:15,557,1442,2006.0,0,3,berneroberland
324667,Hüttentrekking Mürren-Kandersteg (Hintere Gasse) (11h),2 - medium,Hiking,27.25,11:07,2298,1582,2833.0,4,0,berneroberland
563583,WEN-DW - First - Bachalpsee - Fernandeshitta - Bussalp,1 - easy,Hiking,9.29,03:12,325,1796,2404.0,0,2,berneroberland
131897,Alpine Bike- Etappe 11: Meiringen - Grindelwald,2 - medium,Mountainbike,28.61,03:30,1426,595,2006.0,1,3,berneroberland
526953,Kleine Scheidegg - Wengen (Nr. 66),2 - medium,Winter hiking,6.9,02:30,0,1274,2062.0,1,3,berneroberland
286179,Schlittelspass Leiterli – Stoss,1 - easy,Sledge,2.52,00:09,2,1637,1962.0,2,2,berneroberland
50390,Silleren - Hahnenmoos- ein Wanderparadies,2 - medium,Hiking,14.11,04:45,650,1262,2078.0,3,4,berneroberland
58273,Die Aussicht lohnt den Aufstieg,3 - difficult,Hiking,9.98,05:40,1500,579,1735.0,5,4,berneroberland
50184,Auf dem Panorama-Höhenweg Stockhorn–Gantrisch,2 - medium,Hiking,11.26,04:00,800,1579,2142.0,4,4,berneroberland
309480,Aellfluh-Runde Nr. 3,2 - medium,Trailrunning,8.26,01:51,552,1039,1590.0,2,3,berneroberland
49273,Zu den Steinböcken am Augstmatthorn,3 - difficult,Hiking,16.23,06:30,1113,1040,2135.0,4,5,berneroberland
49422,Höhenwanderung über den Längenberg,2 - medium,Hiking,18.03,05:00,558,549,857.0,2,4,berneroberland
1003289,AlpnessTrail Etappe 12- Grubenberg – Jaunpass,2 - medium,long-distance walking trail,12.47,04:00,411,1210,1839.0,4,4,berneroberland
167117,Das Drama in der Kirche von Kirchdorf,1 - easy,Hiking,6.95,01:50,10,546,646.0,2,1,berneroberland
49181,Zu James Bonds Piz Gloria,3 - difficult,Hiking,9.46,05:30,1443,1636,2934.0,5,5,berneroberland
508316,Bütschelegg – immer eine Wanderung wert,1 - easy,Hiking,8.72,02:25,300,764,1055.0,2,2,berneroberland
63186,Route Gurnigel – Wattenwil,2 - medium,Hiking,11.57,03:24,16,594,1596.0,3,3,berneroberland
131462,Wengen - Allmend - Mettlenalp - Biglenalp - Wengernalp,2 - medium,Hiking,6.99,02:24,609,1275,1884.0,2,3,berneroberland
49313,Auf der alten Poststrasse vom Langete-Tal ins Lueg-Gebiet,2 - medium,Hiking,12.7,03:30,539,556,815.0,2,3,berneroberland
917866,Rund um Bern - am Gäbelbach & Wohlensee,1 - easy,Hiking,12.57,03:20,260,481,585.0,2,2,berneroberland
49225,Wo die Eislawinen von der Jungfrau niederdonnern,2 - medium,Hiking,9.35,03:10,239,1206,1890.0,3,2,berneroberland
49191,Über Alpweiden am Fuss des Hohgant,2 - medium,Hiking,12.0,04:10,759,982,1455.0,2,4,berneroberland
133920,Rundwanderweg Spiez,2 - medium,Hiking,14.71,04:15,320,558,790.0,1,3,berneroberland
908578,Lenk - Schadauli - Reka - Lenk,1 - easy,Winter hiking,5.34,01:20,62,1028,1088.0,1,2,berneroberland
340189,Alpenblumenweg Leiterli- Betelberg,1 - easy,Thematic route,1.38,00:26,55,1946,2001.0,0,2,berneroberland
1000790,Gipfeltour: Suld-Rengglipass-Morgenberghorn-Brunni-Suld,3 - difficult,Hiking,9.38,07:00,1134,1084,2212.0,4,5,berneroberland
56854,Hügelwanderung über den Rämsigummen,2 - medium,Hiking,14.5,04:40,690,729,1300.0,3,4,berneroberland
162745,Montagne du Droit - Erlebnis Sonnen(energie)berg,2 - medium,Hiking,14.26,03:45,290,887,1290.0,2,3,berneroberland
306710,First - Bachalpsee - First,1 - easy,Hiking,5.88,01:48,188,2164,2280.0,1,2,berneroberland
682833,Pure Natur,2 - medium,Cycling,31.53,02:50,617,416,903.0,2,3,berneroberland
270365,Von Grindelwald First zum Bachsee,1 - easy,Hiking,6.23,02:00,192,2164,2280.0,2,2,berneroberland
303365,Best of Bernese Oberland  by Private Selection Tours,2 - medium,Cycling,142.27,14:00,2730,557,2062.0,3,4,berneroberland
991007,Grindelwald - Weidli - Abbachfall - Weidli Nr. 104,1 - easy,Hiking,2.79,00:55,230,1028,1257.0,2,2,berneroberland
131907,«Panoramaweg» Männlichen - Kleine Scheidegg Nr. 33,1 - easy,Hiking,4.63,01:14,0,2061,2222.0,2,2,berneroberland
597407,Von Turbach via Giferspitz nach Wasserngrat,3 - difficult,Hiking,10.5,05:15,1500,1330,2541.0,4,5,berneroberland
911345,Lauenen - Tossenstand (1917 M.ü.M),2 - medium,Ski tour,3.39,01:45,680,1237,1917.0,3,3,berneroberland
93350,Rüeggers Trail (Sigriswil),1 - easy,Snowshoe,4.98,02:45,260,1078,1326.0,2,2,berneroberland
518270,First - Schreckfeld - Bort (Nr. 53/55),2 - medium,Sledge,4.61,00:20,3,1560,2166.0,3,2,berneroberland
110613,Hinteres Lauterbrunnental,2 - medium,Hiking,15.87,07:15,1345,909,2146.0,4,4,berneroberland
131683,Burgenweg Zweisimmen (Rundwanderung),1 - easy,Thematic route,6.85,02:00,147,918,1007.0,2,2,berneroberland
289450,Bussalp - Rasthysi - Bort (Nr. 56),2 - medium,Winter hiking,6.82,02:00,141,1552,1799.0,3,3,berneroberland
917930,Lauenen - Arpelistock (3036 M.ü.M),3 - difficult,Ski tour,11.43,04:50,1822,1238,3036.0,5,5,berneroberland
707149,Veloweg Zweisimmen - Spiez,1 - easy,Cycling,39.35,02:55,218,564,940.0,1,2,berneroberland
432085,Winterwanderweg Leiterli - Stoss,1 - easy,Winter hiking,2.97,01:00,7,1633,1942.0,2,2,berneroberland
49854,Durch Felder und Wälder am Bucheggberg,2 - medium,Hiking,18.25,04:30,409,445,576.0,2,4,berneroberland
49425,Auf dem alten Schwefelbergweg,2 - medium,Hiking,10.78,03:40,857,894,1586.0,2,3,berneroberland
979140,SNOOC - Schlittenbahn Saanersloch,1 - easy,Sledge,4.11,00:12,0,1273,1940.0,2,2,berneroberland
505584,Globi-Bergweg Engstligenalp,2 - medium,Thematic route,4.87,02:00,100,1937,2011.0,3,2,berneroberland
49026,Schneezauber im Saanenland,2 - medium,Winter hiking,7.15,02:10,159,1052,1347.0,2,3,berneroberland
58127,Auf den Berg der Berge (Niesen),3 - difficult,Hiking,11.06,05:25,1780,669,2332.0,4,5,berneroberland
388152,Bütschelegg - Weitsichten im Süden von Bern,2 - medium,Hiking,11.95,03:15,370,742,1055.0,2,3,berneroberland
159622,Rund um den Thunersee- Därligen - Spiez,2 - medium,Hiking,16.54,05:15,500,558,1067.0,2,4,berneroberland
109622,WEN-HDW - Rundweg Sud,2 - medium,Hiking,6.67,02:18,267,1222,1485.0,2,3,berneroberland
133922,Hängebrückentour Sigriswil,1 - easy,Cycling,12.85,01:23,280,558,798.0,1,2,berneroberland
130679,Zu Gast im Berner Jura,2 - medium,Hiking,12.63,04:30,859,529,1293.0,2,4,berneroberland
49183,Zur weiten Alpensicht,2 - medium,Hiking,12.51,03:45,659,677,1104.0,2,3,berneroberland
709676,Golitschenpass,3 - difficult,Hiking,12.05,05:30,1008,1080,2179.0,5,5,berneroberland
58128,Der Talweg im Diemtigtal - Ein Erlebnis,2 - medium,Hiking,15.85,04:30,900,670,1227.0,2,4,berneroberland
1000662,Unesco-Themenweg: First - Grosse Scheidegg - Oberer Lauchbühl U1,0 - no rating,Thematic route,8.93,02:40,156,1756,2181.0,0,0,berneroberland
358900,Panoramaweg Kleine Scheidegg,0 - no rating,Hiking,11.96,03:29,12,1282,2238.0,0,0,berneroberland
156781,Drei-Seen-Weg: Biel - La Neuveville,2 - medium,Pilgrimage,15.99,04:25,192,432,531.0,0,3,berneroberland
183325,Eiger Ultra Trail E16 – Genuss Trail Nr. 11,1 - easy,Trailrunning,16.76,03:20,753,1034,1646.0,2,2,berneroberland
132567,Winterwanderweg Wiriehorn,1 - easy,Winter hiking,6.26,02:15,5,984,1417.0,2,2,berneroberland
744926,Felsenburg-Blausee,1 - easy,Hiking,7.75,02:15,35,889,1206.0,2,2,berneroberland
315538,Wengen - In Gassen - Männlichen,2 - medium,Hiking,5.99,02:40,950,1275,2224.0,2,3,berneroberland
508336,Heiteres Auf und Ab im Kiental,2 - medium,Hiking,8.71,03:00,540,1201,1511.0,3,2,berneroberland
49122,Aus Berns Kornkammer ins Önz-Tal,2 - medium,Hiking,15.07,03:40,347,473,603.0,2,3,berneroberland
276266,Über die Falkenfluh,2 - medium,Hiking,13.26,04:00,420,605,1197.0,3,3,berneroberland
48960,Panoramaweg mit Gletschersicht,2 - medium,Hiking,5.59,01:35,181,1954,2163.0,3,2,berneroberland
944240,Feutersoey - Tuxberg - Schneeweid - Hindere Walig,1 - easy,Snowshoe,3.99,02:05,577,1130,1706.0,2,2,berneroberland
296988,Geopfad Wiriehorn,2 - medium,Thematic route,9.19,03:30,622,1410,2032.0,2,3,berneroberland
508350,Das Guggershorn – ein klassisches Ausflugsziel,2 - medium,Hiking,5.09,02:00,400,959,1295.0,3,2,berneroberland
48804,Blick über die Wipfel hinweg zu den Gipfeln,1 - easy,Hiking,8.93,02:30,340,531,782.0,2,2,berneroberland
3367,Käseweg,1 - easy,Hiking,2.0,00:30,310,1573,1891.0,1,1,berneroberland
49186,Höhenwanderung über den Churzenberg,2 - medium,Hiking,14.56,04:45,630,605,1190.0,2,4,berneroberland
1002736,Herzschlaufe Burgdorf West #899,2 - medium,Cycling,42.89,03:25,646,536,935.0,1,3,berneroberland
573676,WEN-DW - Marmottenwandeling met GrindelwaldBus,1 - easy,Hiking,13.46,04:19,422,1560,2280.0,0,2,berneroberland
48806,Höhenwanderung rund um den Liechtguetgraben,2 - medium,Hiking,7.97,02:35,430,747,1033.0,2,3,berneroberland
1042429,Aarwangen - Solothurn,1 - easy,Cycling,21.76,01:30,50,415,444.0,1,1,berneroberland
51346,Gletscherpracht und Eigernordwand zwischen First und Bort,2 - medium,Winter hiking,8.66,03:20,180,1560,2276.0,4,4,berneroberland
114230,Niederhorn - Wanderung mit traumhaften Aussichten,2 - medium,Hiking,5.09,02:10,5,1165,1940.0,3,2,berneroberland
358910,Auf dem Eiger Trail nach Grindelwald,0 - no rating,Hiking,13.74,08:35,243,1003,2341.0,0,0,berneroberland
49855,Bellelay Trail (Sur Montbautier),2 - medium,Snowshoe,9.05,03:20,260,924,1159.0,3,3,berneroberland
131885,Bussalp - Bort Nr. 13,2 - medium,Hiking,7.44,02:10,135,1543,1803.0,2,3,berneroberland
49037,Flussidyllen und Kulturschätze,1 - easy,Hiking,7.5,01:50,70,400,437.0,1,2,berneroberland
49280,Der Suze entlang durch das Vallon de St-Imier,2 - medium,Hiking,16.26,04:00,213,650,809.0,2,3,berneroberland
131467,Grindelwald - Abbachfall - Bussalp,2 - medium,Hiking,5.66,02:27,774,1028,1801.0,2,3,berneroberland
293157,Brienz-Planalp,1 - easy,Hiking,6.25,02:42,832,567,1398.0,1,2,berneroberland
131875,Leiterhorn Trail,1 - easy,Snowshoe,5.17,01:30,262,1275,1523.0,0,2,berneroberland
276172,Sherlock Holmes,1 - easy,Hiking,6.46,02:30,200,595,975.0,2,2,berneroberland
109937,Sommerwanderung am Brienzersee,2 - medium,Hiking,7.98,02:50,110,563,1062.0,3,2,berneroberland
131611,Wispile - Chrine - Gsteig,1 - easy,Hiking,8.89,02:45,21,1171,1916.0,2,2,berneroberland
219503,Walk to Grindelwald,3 - difficult,Hiking,27.76,08:00,1676,600,1962.0,2,5,berneroberland
49260,Durch den Forst ins wehrhafte Laupen,1 - easy,Hiking,12.92,03:15,307,489,686.0,1,2,berneroberland
563593,WEN-WEX - Schwarzwaldalp - Rosenlaui,1 - easy,Hiking,8.03,02:34,331,1302,1537.0,0,2,berneroberland
162747,Der Moron – ein Höhepunkt im dreifachen Sinn,2 - medium,Hiking,17.94,05:10,670,525,1329.0,2,4,berneroberland
97598,Schlittelweg Tschentenalp - Adelboden,2 - medium,Sledge,6.46,01:10,1,1350,1941.0,2,3,berneroberland
131619,Lauenensee Rundwanderung,1 - easy,Hiking,3.1,00:45,23,1377,1401.0,1,2,berneroberland
518298,WEN-WIW  - Hunnenfluh - Leiterhorn,0 - no rating,Winter hiking,4.14,01:30,271,1254,1525.0,0,0,berneroberland
532165,Sparenmoos - Site Alp - Sparenmoos,1 - easy,Winter hiking,2.95,01:00,116,1571,1660.0,0,2,berneroberland
51214,Zum Alpengarten auf der Schynigen Platte,2 - medium,Hiking,7.37,04:10,1350,651,1975.0,3,4,berneroberland
162912,Höhenwanderung im Angesicht des Wetterhorns,1 - easy,Hiking,5.4,01:40,74,1934,2166.0,2,1,berneroberland
940747,Wistätthore (2362 m ü. M.),2 - medium,Ski tour,15.17,04:05,1366,993,2359.0,1,4,berneroberland
593367,Grindelwald - Bort Nr. 15,1 - easy,Hiking,3.66,01:15,529,1034,1561.0,2,2,berneroberland
131469,First - Schwarzhorn - First,2 - medium,Hiking,8.26,05:45,935,2079,2927.0,4,4,berneroberland
709666,Heuberg Oeschinensee,2 - medium,Hiking,8.1,03:00,453,1583,1987.0,4,4,berneroberland
761144,Tour de la Chia,1 - easy,Cycling,23.07,02:00,630,737,1350.0,1,2,freiburg-region
795297,Entre le Lac Léman et La Gruyère,2 - medium,Racing,64.46,03:35,978,710,1260.0,0,3,freiburg-region
183419,Übersicht der Etappen Familien-Routen,1 - easy,Long distance cycling,208.23,14:00,272,428,529.0,1,1,freiburg-region
823054,Tour du Moléson,2 - medium,Mountainbike,41.62,03:30,1026,685,1542.0,1,3,freiburg-region
114252,Rund um die Gastlosen – keine ungastliche Wanderung,2 - medium,Hiking,10.98,04:15,625,1477,1904.0,4,4,freiburg-region
793251,Charmey - Lac Noir - Jaun,2 - medium,Mountainbike,35.45,03:15,1131,855,1580.0,2,3,freiburg-region
247254,The Cheese Trail,2 - medium,Hiking,12.19,04:00,715,749,1233.0,2,4,freiburg-region
707091,3 parcs naturels - 3 cols,3 - difficult,Racing,145.32,07:00,3428,664,1853.0,1,5,freiburg-region
823030,Circuit Gros Plané - Le Niremont - Les Alpettes,2 - medium,Mountainbike,36.79,03:30,1155,728,1513.0,2,3,freiburg-region
707092,Le Cousimbert - La Berra - La Valsainte,2 - medium,Mountainbike,58.81,06:00,1611,674,1719.0,4,4,freiburg-region
247240,Walk to Broc and Cailler Chocolate Factory,1 - easy,Hiking,7.43,02:00,90,687,813.0,1,1,freiburg-region
819426,Circuit autour de La Berra,2 - medium,Mountainbike,24.59,02:30,847,1009,1719.0,2,3,freiburg-region
276260,Bäumiges Freiburg 1,2 - medium,Hiking,16.67,05:00,310,737,920.0,2,4,freiburg-region
156762,Gantrisch-Fribourg-Weg: Fribourg - Romont,3 - difficult,Pilgrimage,29.22,07:47,500,567,781.0,0,5,freiburg-region
893017,Circuit Gruyères - Moléson Village,2 - medium,Mountainbike,16.49,02:15,620,736,1230.0,1,3,freiburg-region
761157,Le long de la Trême,1 - easy,Cycling,33.88,03:00,907,743,1470.0,1,2,freiburg-region
769390,La Valsainte/Charmey depuis Bulle,2 - medium,Mountainbike,35.49,03:30,642,677,1019.0,2,3,freiburg-region
819437,Boucle La Berra - Lac Noir - Charmey,3 - difficult,Mountainbike,52.06,04:00,2095,855,1712.0,3,5,freiburg-region
848062,Château de Gruyères - Chocolaterie Cailler - Maison du Gruyère,1 - easy,Cycling,14.4,01:30,232,678,808.0,0,1,freiburg-region
616598,Von Châtel-sur-Montsalvens via Gorges de la Jogne - Mont Bifé - Vanil des Cours - nach Corbières,2 - medium,Hiking,15.5,05:30,1140,718,1562.0,2,3,freiburg-region
707086,La Route du Chocolat et du Fromage,1 - easy,Cycling,27.29,02:00,219,678,806.0,0,2,freiburg-region
616560,Von Jaun Dorf via Wolfs Ort nach SAC Grubenberghütte,2 - medium,Hiking,10.2,03:45,1100,1000,1915.0,3,3,freiburg-region
859951,Circuit Château de Gruyères - Grandvillard,1 - easy,Cycling,15.93,01:30,174,696,808.0,0,2,freiburg-region
823040,Open Bike Haute-Gruyère- grand parcours,2 - medium,Mountainbike,42.48,03:30,1239,697,1118.0,2,3,freiburg-region
859955,Charmey - Buvette Hauta Chia,2 - medium,Mountainbike,26.69,02:45,816,855,1474.0,1,3,freiburg-region
823067,Tour du lac de la Gruyère,1 - easy,Racing,47.5,03:00,758,659,953.0,0,2,freiburg-region
910305,Schwarzsee - Patraflon - Pointe de Balachaux - Schopfenspitz - Combi - Stierenberg - Schwarzsee,2 - medium,Hiking,14.8,05:30,1300,1046,2104.0,3,4,freiburg-region
109935,Geschichte zweier Epochen am Mont Vully,1 - easy,Hiking,11.78,03:30,350,429,647.0,2,2,freiburg-region
716667,Wanderung von der Berg- zu Mittelstation,1 - easy,Hiking,2.62,01:02,56,1474,1824.0,3,3,freiburg-region
777470,Patraflon & Schopfenspitz,2 - medium,Hiking,15.54,04:38,1185,1059,2094.0,4,5,freiburg-region
555309,Stadtwanderung Fribourg,1 - easy,Hiking,6.45,01:56,158,531,625.0,1,1,freiburg-region
615619,Dent de Broc ⛰,3 - difficult,Hiking,10.55,03:34,1108,725,1814.0,5,6,freiburg-region
63229,Charmey - La Valsainte,1 - easy,Thematic route,5.22,02:00,196,880,1008.0,2,2,freiburg-region
75536,Via Le Gruyère AOP- Etappe 3a,1 - easy,Thematic route,6.34,02:00,146,702,835.0,0,2,freiburg-region
814906,Riggisalp-Brecca-Schwarzsee Gypsera,2 - medium,Hiking,10.4,03:17,148,1040,1509.0,4,4,freiburg-region
891224,GFW 39 - Buechechäppeli,0 - no rating,Hiking,8.08,02:20,250,801,1039.0,0,0,freiburg-region
131280,Jerusalemweg: Romont - Fribourg,3 - difficult,Pilgrimage,28.83,07:15,340,569,779.0,1,6,freiburg-region
114424,Via Le Gruyère AOP- Etappe 6b,1 - easy,Thematic route,7.65,04:00,288,759,994.0,0,2,freiburg-region
60581,Vanil Noir,3 - difficult,Hiking,22.36,08:00,942,929,1723.0,5,5,freiburg-region
771105,Gruyères - Aérodrome - Gruyères,1 - easy,Hiking,5.81,01:40,127,689,808.0,0,1,freiburg-region
555780,Kleinbösingen Rundgang,1 - easy,Hiking,6.58,01:25,81,490,565.0,3,3,freiburg-region
558481,Boucle Courtepin 3h,1 - easy,Hiking,16.26,03:00,231,461,593.0,1,2,freiburg-region
75535,Via Le Gruyère AOP- Etappe 4,1 - easy,Thematic route,3.15,02:00,123,764,882.0,0,2,freiburg-region
114432,Via Le Gruyère AOP- Etappe 3b,2 - medium,Thematic route,10.16,04:00,372,735,952.0,0,4,freiburg-region
767150,Bulle - Mont de Riaz - Sorens - Gumefens - Bulle,2 - medium,Mountainbike,30.73,03:20,619,677,1116.0,0,3,freiburg-region
75539,Via Le Gruyère AOP- Etappe 6a,1 - easy,Thematic route,3.38,02:00,92,774,882.0,0,2,freiburg-region
769094,Stierenberglauf 2020,2 - medium,Trailrunning,9.91,01:23,570,1048,1513.0,5,5,freiburg-region
75540,Via Le Gruyère AOP- Etappe 8,2 - medium,Thematic route,9.13,04:00,504,970,1512.0,0,4,freiburg-region
75530,Via Le Gruyère AOP- Etappe 1a,1 - easy,Thematic route,5.31,02:00,179,885,1022.0,0,2,freiburg-region
114422,Via Le Gruyère AOP- Etappe 2b,2 - medium,Thematic route,8.52,04:00,155,691,909.0,0,4,freiburg-region
411429,Charmey - Gstaad-Schönried,2 - medium,Cycling,33.61,03:03,973,848,1634.0,2,4,freiburg-region
558706,Boucle depuis Sodbach,1 - easy,Hiking,8.9,02:24,289,627,784.0,1,2,freiburg-region
615229,Oleyres,1 - easy,Hiking,5.63,01:28,156,502,619.0,1,1,freiburg-region
75524,Via Le Gruyère AOP,1 - easy,Thematic route,91.09,08:00,2971,678,1512.0,2,2,freiburg-region
722980,Rund um den Schwyberg,2 - medium,Mountainbike,34.2,03:21,1206,876,1545.0,4,5,freiburg-region
802923,Bulle - Charmey par Motélon,0 - no rating,Mountainbike,16.72,01:45,279,678,898.0,0,0,freiburg-region
185708,Murten - Estavayer-le-Lac,1 - easy,Long distance cycling,33.57,02:18,120,432,498.0,1,1,freiburg-region
904271,Neyruz torny,1 - easy,Hiking,21.53,04:29,341,589,749.0,3,4,freiburg-region
750936,Rigisalp - Kaiseregg - Brecaschlund,2 - medium,Hiking,17.88,05:39,929,1045,2177.0,5,6,freiburg-region
97276,Lac de Gruyere - Aigle (day 15),0 - no rating,Long distance cycling,74.8,07:19,1497,402,1445.0,0,0,freiburg-region
844589,Bulle - Lessoc,2 - medium,Mountainbike,36.12,03:25,416,683,860.0,0,3,freiburg-region
808124,Bezint eer ge begint,3 - difficult,Mountainbike,35.34,04:24,930,843,1536.0,4,5,freiburg-region
348118,Glacier 3000 (Scex Rouge) - Quille du Diable - Glacier 3000 (Scex Rouge),2 - medium,Hiking,5.0,01:30,132,2822,2923.0,3,3,genferseegebiet-waadtland
167065,LEY-WIW- Le Flot de Crête,1 - easy,Winter hiking,4.58,01:22,108,1142,1386.0,0,2,genferseegebiet-waadtland
1002834,Le Chenit – Col du Marchairuz – Le Chenit,3 - difficult,Mountainbike,50.48,05:45,1028,1005,1484.0,3,5,genferseegebiet-waadtland
156804,Via Francigena: Lausanne - Vevey,2 - medium,Pilgrimage,23.43,06:31,229,372,527.0,0,4,genferseegebiet-waadtland
156775,Drei-Seen-Weg: Avenches - Payerne,1 - easy,Pilgrimage,12.8,03:20,147,447,578.0,0,2,genferseegebiet-waadtland
114360,Swiss fine wine trail - La Côte,1 - easy,Hiking,7.28,01:56,95,396,552.0,1,1,genferseegebiet-waadtland
61633,Rocher de Naye,2 - medium,Mountainbike,11.89,01:21,133,389,1972.0,4,3,genferseegebiet-waadtland
335815,Via Francigena: AIVF Variante via Bex,1 - easy,Pilgrimage,10.7,03:01,227,413,535.0,0,2,genferseegebiet-waadtland
543688,Via Francigena: Variante Lignerolle,1 - easy,Pilgrimage,5.66,01:37,103,604,929.0,0,2,genferseegebiet-waadtland
276168,Mittelpunkt Waadt,1 - easy,Hiking,12.35,03:30,40,443,864.0,2,2,genferseegebiet-waadtland
508310,Über die Sprachgrenze ins Saanenland,1 - easy,Hiking,7.46,02:00,180,970,1049.0,2,2,genferseegebiet-waadtland
156756,Weg der Romandie: Moudon - Lausanne,3 - difficult,Pilgrimage,28.94,07:55,570,510,876.0,0,5,genferseegebiet-waadtland
